year,constructorId,name,races,wins,podiums,avg_finish,total_points,win_rate,podium_rate,avg_points,TDI,total_races,points_share,one_two_rate
1988,eurobrun,EuroBrun,16,0,0,22.46875,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0
1988,ferrari,Ferrari,16,1,8,10.40625,0.3266331658291457,0.0666666666666666,0.32,0.020414572864321606,0.2339865996649916,16,0.1625,0.0
1988,ligier,Ligier,16,0,0,20.40625,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0
1988,lola,Lola,16,0,0,15.53125,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0
1988,lotus,Lotus,16,0,3,13.625,0.1155778894472361,0.0,0.12,0.007223618090452256,0.0762311557788944,16,0.05749999999999996,0.0
1988,march,March,16,0,2,13.34375,0.1105527638190954,0.0,0.08,0.0069095477386934626,0.0642211055276382,16,0.054999999999999966,0.0
1988,mclaren,McLaren,16,15,25,4.0,1.0,1.0,1.0,0.0625,1.0,16,0.49750000000000005,0.0
1988,minardi,Minardi,16,0,0,18.25,0.0050251256281407,0.0,0.0,0.00031407035175879376,0.0020100502512562,16,0.0024999999999999983,0.0
1988,osella,Osella,16,0,0,23.25,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0
1988,rial,Rial,16,0,0,16.25,0.0150753768844221,0.0,0.0,0.0009422110552763812,0.0060301507537688,16,0.007499999999999995,0.0
1988,tyrrell,Tyrrell,16,0,0,20.25,0.0251256281407035,0.0,0.0,0.0015703517587939688,0.0100502512562814,16,0.012499999999999994,0.0
1988,williams,Williams,16,0,2,14.34375,0.100502512562814,0.0,0.08,0.006281407035175875,0.0602010050251256,16,0.049999999999999975,0.0
1988,zakspeed,Zakspeed,16,0,0,23.875,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0
1989,ags,AGS,16,0,0,30.83870967741936,0.0070921985815602,0.0,0.0,0.0004432624113475125,0.0028368794326241,16,0.0024999999999999714,0.0
1989,arrows,Arrows,16,0,1,12.90625,0.0921985815602836,0.0,0.0555555555555555,0.005762411347517725,0.0507683215130023,16,0.03249999999999998,0.0
1989,benetton,Benetton,16,1,4,12.4375,0.2765957446808511,0.1,0.2222222222222222,0.017287234042553192,0.2011938534278959,16,0.09750000000000003,0.0
1989,brabham,Brabham,16,0,1,15.75,0.0567375886524822,0.0,0.0555555555555555,0.0035460992907801374,0.0365839243498817,16,0.01999999999999998,0.0
1989,coloni,Coloni,16,0,0,32.53125,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0
1989,dallara,Dallara,16,0,1,15.09375,0.0567375886524822,0.0,0.0555555555555555,0.0035460992907801374,0.0365839243498817,16,0.01999999999999998,0.0
1989,eurobrun,EuroBrun,16,0,0,34.5625,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0
1989,ferrari,Ferrari,16,3,9,13.8,0.4184397163120567,0.3,0.5,0.026152482269503542,0.3973758865248227,16,0.14750000000000002,0.0
1989,ligier,Ligier,16,0,0,19.65625,0.0212765957446808,0.0,0.0,0.00132978723404255,0.0085106382978723,16,0.007499999999999983,0.0
1989,lola,Lola,16,0,0,21.375,0.0070921985815602,0.0,0.0,0.0004432624113475125,0.0028368794326241,16,0.0024999999999999714,0.0
1989,lotus,Lotus,16,0,0,14.4375,0.1063829787234042,0.0,0.0,0.0066489361702127625,0.0425531914893617,16,0.03749999999999999,0.0
1989,march,March,16,0,1,16.9375,0.0283687943262411,0.0,0.0555555555555555,0.0017730496453900687,0.0252364066193853,16,0.00999999999999999,0.0
1989,mclaren,McLaren,16,10,18,7.71875,1.0,1.0,1.0,0.0625,1.0,16,0.3525000000000001,0.0
1989,minardi,Minardi,16,0,0,17.0625,0.0425531914893617,0.0,0.0,0.0026595744680851063,0.0170212765957446,16,0.015000000000000005,0.0
1989,onyx,Onyx,16,0,1,24.375,0.0425531914893617,0.0,0.0555555555555555,0.0026595744680851063,0.0309101654846335,16,0.015000000000000005,0.0
1989,osella,Osella,16,0,0,28.59375,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0
1989,rial,Rial,16,0,0,28.375,0.0212765957446808,0.0,0.0,0.00132978723404255,0.0085106382978723,16,0.007499999999999983,0.0
1989,tyrrell,Tyrrell,16,0,1,14.34375,0.1134751773049645,0.0,0.0555555555555555,0.007092198581560281,0.0592789598108747,16,0.039999999999999994,0.0
1989,williams,Williams,16,2,11,9.71875,0.5460992907801419,0.2,0.6111111111111112,0.034131205673758866,0.4412174940898345,16,0.19250000000000006,0.0
1989,zakspeed,Zakspeed,16,0,0,34.9375,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0
1990,ags,AGS,16,0,0,26.5625,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0
1990,arrows,Arrows,16,0,0,16.34375,0.0165289256198347,0.0,0.0,0.0010330578512396688,0.0066115702479338,16,0.0049999999999999975,0.0
1990,benetton,Benetton,16,2,8,8.3125,0.5867768595041323,0.3333333333333333,0.4444444444444444,0.03667355371900827,0.4624885215794306,16,0.17750000000000002,0.0
1990,brabham,Brabham,16,0,0,20.03125,0.0165289256198347,0.0,0.0,0.0010330578512396688,0.0066115702479338,16,0.0049999999999999975,0.0
1990,coloni,Coloni,16,0,0,32.0,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0
1990,dallara,Dallara,16,0,0,20.3125,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0
1990,eurobrun,EuroBrun,14,0,0,31.035714285714285,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0
1990,ferrari,Ferrari,16,6,14,8.5625,0.9090909090909092,1.0,0.7777777777777778,0.05681818181818182,0.908080808080808,16,0.2750000000000001,0.0
1990,leyton-house,Leyton House,16,0,1,17.9375,0.0578512396694214,0.0,0.0555555555555555,0.0036157024793388374,0.0370293847566574,16,0.017499999999999974,0.0
1990,life,Life,14,0,0,34.214285714285715,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0
1990,ligier,Ligier,16,0,0,14.5,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0
1990,lola,Lola,16,0,1,14.875,0.0909090909090909,0.0,0.0555555555555555,0.005681818181818181,0.0502525252525252,16,0.0275,0.0
1990,lotus,Lotus,16,0,0,15.0,0.024793388429752,0.0,0.0,0.0015495867768595,0.0099173553719008,16,0.007499999999999981,0.0
1990,mclaren,McLaren,16,6,18,7.25,1.0,1.0,1.0,0.0625,1.0,16,0.30250000000000005,0.0
1990,minardi,Minardi,16,0,0,18.9375,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0
1990,onyx,Onyx,10,0,0,21.7,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0
1990,osella,Osella,16,0,0,22.0,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0
1990,tyrrell,Tyrrell,16,0,2,14.96875,0.1322314049586777,0.0,0.1111111111111111,0.008264462809917356,0.0806703397612488,16,0.04000000000000001,0.0
1990,williams,Williams,16,2,4,9.78125,0.4710743801652892,0.3333333333333333,0.2222222222222222,0.029442148760330574,0.3606519742883379,16,0.1425,0.0
1991,ags,AGS,14,0,0,28.75,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0
1991,benetton,Benetton,16,1,3,10.59375,0.276978417266187,0.125,0.1666666666666666,0.017311151079136687,0.1962080335731414,16,0.09553349875930521,0.0
1991,brabham,Brabham,16,0,0,16.65625,0.0215827338129496,0.0,0.0,0.00134892086330935,0.0086330935251798,16,0.007444168734491303,0.0
1991,coloni,Coloni,15,0,0,33.4,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0
1991,dallara,Dallara,16,0,1,16.5625,0.0359712230215827,0.0,0.0555555555555555,0.0022482014388489186,0.0282773780975219,16,0.012406947890818849,0.0
1991,ferrari,Ferrari,16,0,8,11.75,0.3992805755395683,0.0,0.4444444444444444,0.02495503597122302,0.2708233413269384,16,0.13771712158808935,0.0
1991,fondmetal,Fondmetal,16,0,0,25.125,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0
1991,footwork,Footwork,16,0,0,24.90625,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0
1991,jordan,Jordan,16,0,0,13.1875,0.0935251798561151,0.0,0.0,0.0058453237410071935,0.037410071942446,16,0.03225806451612904,0.0
1991,leyton-house,Leyton House,16,0,0,16.9375,0.0071942446043165,0.0,0.0,0.00044964028776978127,0.0028776978417266,16,0.002481389578163756,0.0
1991,ligier,Ligier,16,0,0,15.375,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0
1991,lola,Lola,16,0,0,21.34375,0.014388489208633,0.0,0.0,0.0008992805755395625,0.0057553956834532,16,0.004962779156327512,0.0
1991,lotus,Lotus,16,0,0,18.1875,0.0215827338129496,0.0,0.0,0.00134892086330935,0.0086330935251798,16,0.007444168734491303,0.0
1991,mclaren,McLaren,16,8,18,7.4375,1.0,1.0,1.0,0.0625,1.0,16,0.34491315136476436,0.0
1991,minardi,Minardi,16,0,0,14.6875,0.0431654676258992,0.0,0.0,0.0026978417266187,0.0172661870503597,16,0.014888337468982606,0.0
1991,modena,Modena,16,0,0,28.125,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0
1991,tyrrell,Tyrrell,16,0,1,14.59375,0.0863309352517985,0.0,0.0555555555555555,0.005395683453237406,0.0484212629896083,16,0.029776674937965247,0.0
1991,williams,Williams,16,7,17,8.53125,0.8992805755395683,0.875,0.9444444444444444,0.05620503597122302,0.9020733413269384,16,0.3101736972704715,0.0
1992,andrea-moda,Andrea Moda,10,0,0,30.33333333333333,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0
1992,benetton,Benetton,16,1,13,8.0,0.5548780487804879,0.1,0.6190476190476191,0.03467987804878049,0.4117131242740999,16,0.21875000000000006,0.0
1992,brabham,Brabham,11,0,0,26.904761904761905,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0
1992,dallara,Dallara,16,0,0,13.4375,0.0121951219512195,0.0,0.0,0.0007621951219512188,0.0048780487804878,16,0.004807692307692304,0.0
1992,ferrari,Ferrari,16,0,2,14.65625,0.1280487804878048,0.0,0.0952380952380952,0.0080030487804878,0.0750290360046457,16,0.050480769230769204,0.0
1992,fondmetal,Fondmetal,13,0,0,21.76923076923077,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0
1992,footwork,Footwork,16,0,0,12.6875,0.0365853658536585,0.0,0.0,0.0022865853658536562,0.0146341463414634,16,0.014423076923076912,0.0
1992,jordan,Jordan,16,0,0,18.96875,0.0060975609756097,0.0,0.0,0.00038109756097560625,0.0024390243902439,16,0.0024038461538461323,0.0
1992,ligier,Ligier,16,0,0,14.125,0.0365853658536585,0.0,0.0,0.0022865853658536562,0.0146341463414634,16,0.014423076923076912,0.0
1992,lotus,Lotus,16,0,0,15.0,0.0792682926829268,0.0,0.0,0.004954268292682925,0.0317073170731707,16,0.031249999999999993,0.0
1992,march,March,16,0,0,17.34375,0.0182926829268292,0.0,0.0,0.001143292682926825,0.0073170731707317,16,0.007211538461538436,0.0
1992,mclaren,McLaren,16,5,12,10.40625,0.6036585365853658,0.5,0.5714285714285714,0.037728658536585365,0.5593205574912892,16,0.23798076923076927,0.0
1992,minardi,Minardi,16,0,0,17.5625,0.0060975609756097,0.0,0.0,0.00038109756097560625,0.0024390243902439,16,0.0024038461538461323,0.0
1992,tyrrell,Tyrrell,16,0,0,15.71875,0.048780487804878,0.0,0.0,0.003048780487804875,0.0195121951219512,16,0.019230769230769214,0.0
1992,venturi,Venturi,16,0,0,17.90625,0.0060975609756097,0.0,0.0,0.00038109756097560625,0.0024390243902439,16,0.0024038461538461323,0.0
1992,williams,Williams,16,10,21,6.46875,1.0,1.0,1.0,0.0625,1.0,16,0.3942307692307693,0.0
1993,benetton,Benetton,16,1,11,9.9375,0.4285714285714285,0.1,0.5,0.02678571428571428,0.3314285714285714,16,0.17307692307692307,0.0
1993,ferrari,Ferrari,16,0,3,13.0625,0.1666666666666666,0.0,0.1363636363636363,0.010416666666666663,0.1007575757575757,16,0.06730769230769229,0.0
1993,footwork,Footwork,16,0,0,14.9375,0.0238095238095238,0.0,0.0,0.0014880952380952376,0.0095238095238095,16,0.009615384615384614,0.0
1993,jordan,Jordan,16,0,0,16.78125,0.0178571428571428,0.0,0.0,0.001116071428571425,0.0071428571428571,16,0.007211538461538439,0.0
1993,larrousse,Larrousse,16,0,0,13.4375,0.0178571428571428,0.0,0.0,0.001116071428571425,0.0071428571428571,16,0.007211538461538439,0.0
1993,ligier,Ligier,16,0,3,11.8125,0.1369047619047619,0.0,0.1363636363636363,0.008556547619047618,0.0888528138528138,16,0.05528846153846154,0.0
1993,lola,Lola,14,0,0,18.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0
1993,lotus,Lotus,16,0,0,14.1875,0.0714285714285714,0.0,0.0,0.004464285714285712,0.0285714285714285,16,0.028846153846153837,0.0
1993,mclaren,McLaren,16,5,9,11.53125,0.5,0.5,0.4090909090909091,0.03125,0.4772727272727273,16,0.20192307692307696,0.0
1993,minardi,Minardi,16,0,0,13.59375,0.0416666666666666,0.0,0.0,0.0026041666666666626,0.0166666666666666,16,0.016826923076923052,0.0
1993,sauber,Sauber,16,0,0,13.71875,0.0714285714285714,0.0,0.0,0.004464285714285712,0.0285714285714285,16,0.028846153846153837,0.0
1993,tyrrell,Tyrrell,16,0,0,18.09375,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0
1993,williams,Williams,16,10,22,5.46875,1.0,1.0,1.0,0.0625,1.0,16,0.4038461538461539,0.0
1994,benetton,Benetton,16,8,12,11.09375,0.8728813559322034,1.0,0.9230769230769232,0.05455508474576271,0.929921773142112,16,0.24759615384615388,0.0
1994,ferrari,Ferrari,16,1,11,11.4375,0.6016949152542372,0.125,0.8461538461538461,0.03760593220338983,0.4959664276401564,16,0.17067307692307693,0.0
1994,footwork,Footwork,16,0,0,14.625,0.0762711864406779,0.0,0.0,0.004766949152542369,0.0305084745762711,16,0.02163461538461537,0.0
1994,jordan,Jordan,16,0,1,13.84375,0.2372881355932203,0.0,0.0769230769230769,0.014830508474576268,0.1141460234680573,16,0.0673076923076923,0.0
1994,larrousse,Larrousse,16,0,0,16.65625,0.0169491525423728,0.0,0.0,0.0010593220338983,0.0067796610169491,16,0.004807692307692285,0.0
1994,ligier,Ligier,16,0,2,11.09375,0.1101694915254237,0.0,0.1538461538461538,0.006885593220338981,0.0825293350717079,16,0.031249999999999997,0.0
1994,lotus,Lotus,16,0,0,14.71875,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0
1994,mclaren,McLaren,16,0,8,12.125,0.3559322033898305,0.0,0.6153846153846154,0.022245762711864406,0.296219035202086,16,0.10096153846153848,0.0
1994,minardi,Minardi,16,0,0,14.5,0.0423728813559322,0.0,0.0,0.0026483050847457626,0.0169491525423728,16,0.01201923076923077,0.0
1994,pacific,Pacific,16,0,0,25.65625,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0
1994,sauber,Sauber,16,0,0,15.96774193548387,0.1016949152542373,0.0,0.0,0.006355932203389831,0.0406779661016949,16,0.02884615384615385,0.0
1994,simtek,Simtek,16,0,0,16.866666666666667,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0
1994,tyrrell,Tyrrell,16,0,1,14.5625,0.1101694915254237,0.0,0.0769230769230769,0.006885593220338981,0.0632985658409387,16,0.031249999999999997,0.0
1994,williams,Williams,16,7,13,8.193548387096774,1.0,0.875,1.0,0.0625,0.95625,16,0.2836538461538462,0.0
1995,benetton,Benetton,17,11,15,6.676470588235294,1.0,1.0,0.8823529411764706,0.058823529411764705,0.9705882352941176,17,0.3325791855203621,0.0
1995,ferrari,Ferrari,17,1,11,9.617647058823527,0.4965986394557823,0.0909090909090909,0.6470588235294118,0.02921168467386955,0.3922223434828477,17,0.165158371040724,0.0
1995,footwork,Footwork,17,0,1,15.911764705882351,0.0340136054421768,0.0,0.0588235294117647,0.002000800320128047,0.0283113245298119,17,0.011312217194570115,0.0
1995,forti,Forti,17,0,0,16.441176470588236,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0
1995,jordan,Jordan,17,0,2,12.176470588235292,0.1428571428571428,0.0,0.1176470588235294,0.008403361344537811,0.0865546218487395,17,0.04751131221719456,0.0
1995,ligier,Ligier,17,0,2,11.588235294117649,0.1632653061224489,0.0,0.1176470588235294,0.009603841536614642,0.0947178871548619,17,0.05429864253393664,0.0
1995,mclaren,McLaren,17,0,2,12.794117647058824,0.2040816326530612,0.0,0.1176470588235294,0.012004801920768306,0.1110444177671068,17,0.06787330316742082,0.0
1995,minardi,Minardi,17,0,0,13.970588235294118,0.0068027210884353,0.0,0.0,0.0004001600640256059,0.0027210884353741,17,0.002262443438914003,0.0
1995,pacific,Pacific,17,0,0,18.323529411764707,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0
1995,sauber,Sauber,17,0,1,11.794117647058824,0.1224489795918367,0.0,0.0588235294117647,0.007202881152460983,0.0636854741896758,17,0.04072398190045249,0.0
1995,simtek,Simtek,5,0,0,19.1,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0
1995,tyrrell,Tyrrell,17,0,0,13.529411764705882,0.0340136054421768,0.0,0.0,0.002000800320128047,0.0136054421768707,17,0.011312217194570115,0.0
1995,williams,Williams,17,5,17,9.058823529411764,0.8027210884353742,0.4545454545454545,1.0,0.04721888755502201,0.7301793444650587,17,0.26696832579185525,0.0
1996,benetton,Benetton,16,0,10,7.875,0.3885714285714285,0.0,0.4761904761904761,0.024285714285714282,0.2744761904761905,16,0.16346153846153844,0.0
1996,ferrari,Ferrari,16,3,9,9.75,0.4,0.25,0.4285714285714285,0.025,0.3546428571428571,16,0.16826923076923078,0.0
1996,footwork,Footwork,16,0,0,14.28125,0.0057142857142857,0.0,0.0,0.0003571428571428563,0.0022857142857142,16,0.002403846153846148,0.0
1996,forti,Forti,10,0,0,17.95,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0
1996,jordan,Jordan,16,0,0,10.25,0.1257142857142857,0.0,0.0,0.007857142857142856,0.0502857142857142,16,0.05288461538461538,0.0
1996,ligier,Ligier,16,1,1,11.6875,0.0857142857142857,0.0833333333333333,0.0476190476190476,0.005357142857142856,0.0753571428571428,16,0.0360576923076923,0.0
1996,mclaren,McLaren,16,0,6,8.78125,0.28,0.0,0.2857142857142857,0.0175,0.1834285714285714,16,0.11778846153846155,0.0
1996,minardi,Minardi,16,0,0,14.71875,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0
1996,sauber,Sauber,16,0,1,11.875,0.0628571428571428,0.0,0.0476190476190476,0.003928571428571425,0.037047619047619,16,0.02644230769230767,0.0
1996,tyrrell,Tyrrell,16,0,0,13.1875,0.0285714285714285,0.0,0.0,0.0017857142857142813,0.0114285714285714,16,0.012019230769230739,0.0
1996,williams,Williams,16,12,21,4.8125,1.0,1.0,1.0,0.0625,1.0,16,0.4206730769230769,0.0
1997,arrows,Arrows,17,0,1,14.029411764705882,0.073170731707317,0.0,0.0666666666666666,0.004304160688665706,0.0459349593495934,17,0.020361990950226224,0.0
1997,benetton,Benetton,17,1,8,7.5,0.5447154471544715,0.125,0.5333333333333333,0.03204208512673362,0.3949695121951219,17,0.1515837104072398,0.0
1997,ferrari,Ferrari,17,5,13,8.676470588235293,0.8292682926829268,0.625,0.8666666666666666,0.048780487804878044,0.7671239837398374,17,0.23076923076923078,0.0
1997,jordan,Jordan,17,0,3,10.970588235294118,0.2682926829268293,0.0,0.1999999999999999,0.015781922525107604,0.1573170731707317,17,0.07466063348416291,0.0
1997,lola,Lola,1,0,0,23.5,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
1997,mclaren,McLaren,17,3,7,10.558823529411764,0.5121951219512195,0.375,0.4666666666666667,0.03012912482065997,0.4527947154471544,17,0.14253393665158373,0.0
1997,minardi,Minardi,17,0,0,15.852941176470589,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0
1997,prost,Prost,17,0,2,11.117647058823527,0.1707317073170731,0.0,0.1333333333333333,0.010043041606886653,0.1016260162601626,17,0.047511312217194554,0.0
1997,sauber,Sauber,17,0,1,10.941176470588236,0.1300813008130081,0.0,0.0666666666666666,0.007651841224294594,0.0686991869918699,17,0.036199095022624424,0.0
1997,stewart,Stewart,17,0,1,15.705882352941176,0.048780487804878,0.0,0.0666666666666666,0.0028694404591104706,0.0361788617886178,17,0.013574660633484151,0.0
1997,tyrrell,Tyrrell,17,0,0,13.323529411764708,0.016260162601626,0.0,0.0,0.0009564801530368236,0.0065040650406504,17,0.00452488687782805,0.0
1997,williams,Williams,17,8,15,7.823529411764706,1.0,1.0,1.0,0.058823529411764705,1.0,17,0.27828054298642535,0.0
1998,arrows,Arrows,16,0,0,16.0,0.0384615384615384,0.0,0.0,0.00240384615384615,0.0153846153846153,16,0.014423076923076903,0.0
1998,benetton,Benetton,16,0,2,9.125,0.2115384615384615,0.0,0.1,0.013221153846153844,0.1096153846153846,16,0.07932692307692309,0.0
1998,ferrari,Ferrari,16,6,19,5.40625,0.8525641025641025,0.6666666666666666,0.95,0.05328525641025641,0.8118589743589744,16,0.31971153846153855,0.0
1998,jordan,Jordan,16,1,3,11.21875,0.2179487179487179,0.1111111111111111,0.15,0.013621794871794869,0.163568376068376,16,0.08173076923076923,0.0
1998,mclaren,McLaren,16,9,20,5.625,1.0,1.0,1.0,0.0625,1.0,16,0.3750000000000001,0.0
1998,minardi,Minardi,16,0,0,14.53125,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0
1998,prost,Prost,16,0,0,14.03125,0.0064102564102564,0.0,0.0,0.000400641025641025,0.0025641025641025,16,0.0024038461538461505,0.0
1998,sauber,Sauber,16,0,1,11.34375,0.0641025641025641,0.0,0.05,0.004006410256410256,0.0381410256410256,16,0.024038461538461543,0.0
1998,stewart,Stewart,16,0,0,14.65625,0.032051282051282,0.0,0.0,0.002003205128205125,0.0128205128205128,16,0.012019230769230753,0.0
1998,tyrrell,Tyrrell,16,0,0,16.09375,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0
1998,williams,Williams,16,0,3,8.46875,0.2435897435897435,0.0,0.15,0.015224358974358969,0.1349358974358974,16,0.09134615384615383,0.0
1999,arrows,Arrows,16,0,0,14.9375,0.0078125,0.0,0.0,0.00048828125,0.003125,16,0.002403846153846154,0.0
1999,bar,BAR,16,0,0,14.59375,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0
1999,benetton,Benetton,16,0,1,11.625,0.125,0.0,0.0588235294117647,0.0078125,0.0647058823529411,16,0.038461538461538464,0.0
1999,ferrari,Ferrari,16,6,17,5.34375,1.0,0.8571428571428571,1.0,0.0625,0.95,16,0.3076923076923077,0.0
1999,jordan,Jordan,16,2,6,9.875,0.4765625,0.2857142857142857,0.3529411764705882,0.02978515625,0.3788602941176471,16,0.1466346153846154,0.0
1999,mclaren,McLaren,16,7,16,7.75,0.96875,1.0,0.9411764705882352,0.060546875,0.9727941176470588,16,0.2980769230769231,0.0
1999,minardi,Minardi,16,0,0,13.84375,0.0078125,0.0,0.0,0.00048828125,0.003125,16,0.002403846153846154,0.0
1999,prost,Prost,16,0,1,12.71875,0.0703125,0.0,0.0588235294117647,0.00439453125,0.0428308823529411,16,0.021634615384615384,0.0
1999,sauber,Sauber,16,0,0,13.96875,0.0390625,0.0,0.0,0.00244140625,0.015625,16,0.01201923076923077,0.0
1999,stewart,Stewart,16,1,4,11.125,0.28125,0.1428571428571428,0.2352941176470588,0.017578125,0.2213235294117647,16,0.08653846153846154,0.0
1999,williams,Williams,16,0,3,10.71875,0.2734375,0.0,0.1764705882352941,0.01708984375,0.1534926470588235,16,0.08413461538461539,0.0
2000,arrows,Arrows,17,0,0,15.176470588235292,0.0411764705882352,0.0,0.0,0.002422145328719718,0.0164705882352941,17,0.015837104072398158,0.0
2000,bar,BAR,17,0,0,10.617647058823527,0.1176470588235294,0.0,0.0,0.006920415224913494,0.0470588235294117,17,0.04524886877828054,0.0
2000,benetton,Benetton,17,0,3,11.617647058823527,0.1176470588235294,0.0,0.1363636363636363,0.006920415224913494,0.0811497326203208,17,0.04524886877828054,0.0
2000,ferrari,Ferrari,17,10,21,5.764705882352941,1.0,1.0,0.9545454545454546,0.058823529411764705,0.9886363636363636,17,0.3846153846153847,0.0
2000,jaguar,Jaguar,17,0,0,12.5,0.0235294117647058,0.0,0.0,0.0013840830449826941,0.0094117647058823,17,0.009049773755656078,0.0
2000,jordan,Jordan,17,0,2,13.205882352941176,0.1,0.0,0.0909090909090909,0.0058823529411764705,0.0627272727272727,17,0.03846153846153847,0.0
2000,mclaren,McLaren,17,7,22,5.176470588235294,0.9529411764705882,0.7,1.0,0.056055363321799306,0.8761764705882353,17,0.36651583710407243,0.0
2000,minardi,Minardi,17,0,0,13.852941176470589,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0
2000,prost,Prost,17,0,0,15.970588235294118,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0
2000,sauber,Sauber,17,0,0,12.205882352941176,0.0352941176470588,0.0,0.0,0.0020761245674740473,0.0141176470588235,17,0.013574660633484156,0.0
2000,williams,Williams,17,0,3,10.411764705882351,0.2117647058823529,0.0,0.1363636363636363,0.012456747404844289,0.1187967914438502,17,0.08144796380090498,0.0
2001,arrows,Arrows,17,0,0,13.970588235294118,0.0055865921787709,0.0,0.0,0.00032862306933946467,0.0022346368715083,17,0.002262443438914007,0.0
2001,bar,BAR,17,0,2,11.205882352941176,0.0949720670391061,0.0,0.0833333333333333,0.005586592178770947,0.0588221601489757,17,0.03846153846153845,0.0
2001,benetton,Benetton,17,0,1,12.617647058823527,0.0558659217877094,0.0,0.0416666666666666,0.0032862306933946705,0.0327630353817504,17,0.022624434389140233,0.0
2001,ferrari,Ferrari,17,9,24,4.911764705882353,1.0,1.0,1.0,0.058823529411764705,1.0,17,0.4049773755656109,0.0
2001,jaguar,Jaguar,17,0,1,13.882352941176473,0.0502793296089385,0.0,0.0416666666666666,0.002957607624055206,0.030528398510242,17,0.020361990950226228,0.0
2001,jordan,Jordan,17,0,0,11.852941176470589,0.106145251396648,0.0,0.0,0.006243838317449882,0.0424581005586592,17,0.0429864253393665,0.0
2001,mclaren,McLaren,17,4,13,8.235294117647058,0.5698324022346368,0.4444444444444443,0.5416666666666666,0.0335195530726257,0.5189051831160769,17,0.23076923076923078,0.0
2001,minardi,Minardi,17,0,0,15.5,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0
2001,prost,Prost,17,0,0,12.529411764705882,0.0223463687150838,0.0,0.0,0.0013144922773578706,0.0089385474860335,17,0.00904977375565611,0.0
2001,sauber,Sauber,17,0,1,11.441176470588236,0.1173184357541899,0.0,0.0416666666666666,0.006901084456128818,0.0573440409683426,17,0.04751131221719456,0.0
2001,williams,Williams,17,4,9,10.352941176470589,0.4469273743016759,0.4444444444444443,0.375,0.026289845547157405,0.4280765052762259,17,0.18099547511312217,0.0
2002,arrows,Arrows,12,0,0,15.75,0.0090497737556561,0.0,0.0,0.0007541478129713418,0.0036199095022624,12,0.004524886877828051,0.0
2002,bar,BAR,17,0,0,12.617647058823527,0.0316742081447963,0.0,0.0,0.0018631887143997824,0.0126696832579185,17,0.015837104072398155,0.0
2002,ferrari,Ferrari,17,15,27,4.088235294117647,1.0,1.0,1.0,0.058823529411764705,1.0,17,0.5000000000000001,0.0
2002,jaguar,Jaguar,17,0,1,13.088235294117649,0.0361990950226244,0.0,0.037037037037037,0.002129358530742612,0.023738897268309,17,0.018099547511312205,0.0
2002,jordan,Jordan,17,0,0,12.529411764705882,0.0407239819004524,0.0,0.0,0.002395528347085435,0.0162895927601809,17,0.020361990950226203,0.0
2002,mclaren,McLaren,17,1,10,9.382352941176473,0.2941176470588235,0.0666666666666666,0.3703703703703704,0.017301038062283735,0.2335729847494553,17,0.14705882352941177,0.0
