year,constructorId,name,races,wins,podiums,avg_finish,total_points,win_rate,podium_rate,avg_points,TDI,inv_avg_finish,TDI_normalized,TDI_rank,poles,one_two_finishes,max_possible_points,points_eff,win_rate_alt,pole_rate,one_two_rate,TDI_alt,TDI_og_pct
2006,toyota,Toyota,18,0,1,11.944444444444445,0.1699029126213592,0.0,0.0526315789473683,1.9444444444444444,0.1616599294063284,0.7634763476347635,0.0757081983192792,6.0,0,0,450,0.0003775620280474649,0.0,0.0,0.0,0.015102481121898598,16.16599294063284
2006,red-bull,Red Bull,18,0,1,13.27777777777778,0.0776699029126213,0.0,0.0526315789473683,0.8888888888888888,0.1392529314249768,0.737073707370737,0.0487374600083347,7.0,0,0,450,0.00017259978425026955,0.0,0.0,0.0,0.0069039913700107815,13.92529314249768
2006,williams,Williams,18,0,0,15.02777777777778,0.0533980582524271,0.0,0.0,0.6111111111111112,0.1160426479541157,0.7024202420242024,0.0207998272144892,8.0,0,0,450,0.00011866235167206022,0.0,0.0,0.0,0.004746494066882409,11.60426479541157
2006,toro-rosso,Toro Rosso,18,0,0,13.63888888888889,0.0048543689320388,0.0,0.0,0.0555555555555555,0.1104593226312922,0.7299229922992299,0.014079319348506,9.0,0,0,450,1.0787486515641777e-05,0.0,0.0,0.0,0.00043149946062567113,11.04593226312922
2006,midland,Midland,18,0,0,16.055555555555557,0.0,0.0,0.0,0.0,0.1023102310231023,0.682068206820682,0.0042704633197187,10.0,0,0,450,0.0,0.0,0.0,0.0,0.0,10.23102310231023
2006,super-aguri,Super Aguri,18,0,0,17.25,0.0,0.0,0.0,0.0,0.0987623762376237,0.6584158415841583,0.0,11.0,0,0,450,0.0,0.0,0.0,0.0,0.0,9.87623762376237
2007,ferrari,Ferrari,17,9,22,4.970588235294118,0.9357798165137616,1.0,0.9166666666666666,12.0,0.9015585064982484,0.9015725101921956,1.0,1.0,0,0,425,0.0022018348623853213,0.5294117647058824,0.0,0.0,15.970426335671883,90.15585064982484
2007,mclaren,McLaren,17,8,24,3.9705882352941178,1.0,0.8888888888888887,1.0,12.823529411764708,0.8993172846696433,0.9213744903902156,0.9972064059159867,2.0,0,0,425,0.002352941176470588,0.47058823529411764,0.0,0.0,14.211764705882352,89.93172846696433
2007,bmw-sauber,BMW Sauber,17,0,2,7.735294117647059,0.463302752293578,0.0,0.0833333333333333,5.941176470588236,0.240517762650523,0.8468258590564939,0.1760389410207773,3.0,0,0,425,0.0010901241230437128,0.0,0.0,0.0,0.043604964921748514,24.0517762650523
2007,renault,Renault,17,0,1,9.5,0.2339449541284403,0.0,0.0416666666666666,3.0,0.1789878357101764,0.8118811881188119,0.0993443284230994,4.0,0,0,425,0.0005504587155963301,0.0,0.0,0.0,0.022018348623853205,17.89878357101764
2007,williams,Williams,17,0,1,11.676470588235292,0.1513761467889908,0.0,0.0416666666666666,1.9411764705882355,0.1560093101188154,0.7687827606290041,0.0707025079963687,5.0,0,0,425,0.0003561791689152725,0.0,0.0,0.0,0.0142471667566109,15.600931011881539
2007,red-bull,Red Bull,17,0,1,13.441176470588236,0.110091743119266,0.0,0.0416666666666666,1.411764705882353,0.1425107287442181,0.7338380896913221,0.0538770618984615,6.0,0,0,425,0.00025903939557474356,0.0,0.0,0.0,0.010361575822989742,14.25107287442181
2007,toyota,Toyota,17,0,0,13.0,0.0596330275229357,0.0,0.0,0.7647058823529411,0.1233127441184485,0.7425742574257426,0.0299475357841683,7.0,0,0,425,0.0001403130059363193,0.0,0.0,0.0,0.005612520237452772,12.33127441184485
2007,honda,Honda,17,0,0,13.323529411764708,0.0275229357798165,0.0,0.0,0.3529411764705882,0.1159297473190384,0.7361677344205009,0.0207449232101339,8.0,0,0,425,6.475984889368589e-05,0.0,0.0,0.0,0.0025903939557474355,11.59297473190384
2007,super-aguri,Super Aguri,17,0,0,15.0,0.018348623853211,0.0,0.0,0.2352941176470588,0.1091152693250976,0.7029702970297029,0.0122509467698988,9.0,0,0,425,4.317323259579059e-05,0.0,0.0,0.0,0.0017269293038316238,10.91152693250976
2007,toro-rosso,Toro Rosso,17,0,0,16.5,0.036697247706422,0.0,0.0,0.4705882352941176,0.1083295485511853,0.6732673267326732,0.011271577000395,10.0,0,0,425,8.634646519158118e-05,0.0,0.0,0.0,0.0034538586076632476,10.83295485511853
2007,spyker,Spyker,17,0,0,17.38235294117647,0.0045871559633027,0.0,0.0,0.0588235294117647,0.0992866798822353,0.6557949912638323,0.0,11.0,0,0,425,1.0793308148947529e-05,0.0,0.0,0.0,0.00043173232595790123,9.92866798822353
2008,ferrari,Ferrari,18,8,19,6.527777777777778,1.0,1.0,1.0,9.555555555555555,0.9306105610561056,0.8707370737073707,1.0,1.0,0,0,450,0.0022222222222222222,0.4444444444444444,0.0,0.0,13.42222222222222,93.06105610561056
2008,mclaren,McLaren,18,6,13,6.555555555555555,0.877906976744186,0.75,0.6842105263157895,8.38888888888889,0.7396620797330651,0.8701870187018702,0.7701563617404656,2.0,0,0,450,0.0019509043927648578,0.3333333333333333,0.0,0.0,10.078036175710594,73.96620797330651
2008,bmw-sauber,BMW Sauber,18,1,11,6.055555555555555,0.7848837209302325,0.1249999999999998,0.5789473684210527,7.5,0.4774767876114416,0.8800880088008801,0.4545653655626847,3.0,0,0,450,0.0017441860465116279,0.05555555555555555,0.0,0.0,1.7364341085271315,47.74767876114416
2008,renault,Renault,18,2,4,10.25,0.4651162790697674,0.25,0.2105263157894736,4.444444444444445,0.3527092902068664,0.7970297029702971,0.3043834141729288,4.0,0,0,450,0.0010335917312661498,0.1111111111111111,0.0,0.0,3.374677002583979,35.270929020686644
2008,toro-rosso,Toro Rosso,18,1,1,12.75,0.2267441860465116,0.1249999999999998,0.0526315789473683,2.1666666666666665,0.2143854448174314,0.7475247524752475,0.1378837611666768,5.0,0,0,450,0.000503875968992248,0.05555555555555555,0.0,0.0,1.6868217054263568,21.43854448174314
2008,toyota,Toyota,18,0,2,9.97222222222222,0.3255813953488372,0.0,0.1052631578947368,3.111111111111111,0.211811606497247,0.8025302530253026,0.1347856461164598,6.0,0,0,450,0.0007235142118863048,0.0,0.0,0.0,0.02894056847545219,21.1811606497247
2008,williams,Williams,18,0,2,11.77777777777778,0.1511627906976744,0.0,0.1052631578947368,1.4444444444444444,0.171564849263384,0.7667766776677667,0.0863408454734546,7.0,0,0,450,0.00033591731266149866,0.0,0.0,0.0,0.013436692506459945,17.1564849263384
2008,red-bull,Red Bull,18,0,1,11.666666666666666,0.1686046511627907,0.0,0.0526315789473683,1.6111111111111112,0.1622253596228655,0.768976897689769,0.0750989530866154,8.0,0,0,450,0.0003746770025839793,0.0,0.0,0.0,0.014987080103359175,16.22253596228655
2008,honda,Honda,18,0,1,13.805555555555555,0.0813953488372093,0.0,0.0526315789473683,0.7777777777777778,0.1384303638442179,0.7266226622662266,0.0464570473524601,9.0,0,0,450,0.0001808785529715762,0.0,0.0,0.0,0.007235142118863048,13.843036384421788
2008,super-aguri,Super Aguri,4,0,0,15.875,0.0,0.0,0.0,0.0,0.1028465346534653,0.6856435643564356,0.0036249875856589,10.0,0,0,100,0.0,0.0,0.0,0.0,0.0,10.28465346534653
