year,constructorId,name,races,wins,podiums,avg_finish,total_points,win_rate,podium_rate,avg_points,TDI
1965,cooper,Cooper,10,0,1,12.416666666666666,0.16091954022988506,0.0,0.08333333333333334,1.4,0.08520114942528736
1965,ferrari,Ferrari,10,0,4,8.782608695652174,0.367816091954023,0.0,0.33333333333333337,3.2,0.23045977011494254
1965,honda,Honda,8,1,1,11.928571428571429,0.14942528735632185,0.20833333333333334,0.10416666666666667,1.625,0.15872844827586208
1965,lds,LDS,1,0,0,21.0,0.0,0.0,0.0,0.0,0.0
1965,lotus,Lotus,10,6,8,12.06060606060606,0.8275862068965517,1.0,0.6666666666666667,7.2,0.8477011494252873
1966,brabham,Brabham,9,8,21,11.013157894736842,1.0,1.0,1.0,15.77777777777778,1.0
1966,brm,BRM,9,1,4,10.52,0.23943661971830985,0.125,0.1904761904761905,3.7777777777777777,0.18714369550637155
1966,cooper,Cooper,9,1,6,9.642857142857142,0.34507042253521125,0.125,0.28571428571428575,5.444444444444445,0.25320674044265595
1966,eagle,Eagle,8,0,0,13.272727272727272,0.028169014084507043,0.0,0.0,0.5,0.011267605633802818
1966,ferrari,Ferrari,7,2,6,8.375,0.29577464788732394,0.32142857142857145,0.3673469387755102,6.0,0.3226465938488071
1966,honda,Honda,3,0,0,9.0,0.02112676056338028,0.0,0.0,1.0,0.008450704225352114
1966,lotus,Lotus,9,2,4,12.363636363636363,0.2746478873239437,0.25,0.1904761904761905,4.333333333333333,0.2449782025486251
1966,matra,Matra,1,0,0,13.25,0.0,0.0,0.0,0.0,0.0
1966,mclaren,McLaren,6,0,0,11.333333333333334,0.035211267605633804,0.0,0.0,0.8333333333333334,0.014084507042253523
1966,shannon,Shannon,1,0,0,20.0,0.0,0.0,0.0,0.0,0.0
1967,brabham,Brabham,11,8,28,7.216216216216216,1.0,1.0,1.0,18.545454545454547,1.0
1967,brm,BRM,11,0,2,11.411764705882351,0.10294117647058823,0.0,0.07142857142857142,1.9090909090909087,0.05903361344537815
1967,cooper,Cooper,11,2,4,10.456521739130435,0.3627450980392157,0.24999999999999997,0.14285714285714285,6.727272727272728,0.268312324929972
1967,eagle,Eagle,11,1,2,13.705882352941176,0.06372549019607843,0.12499999999999999,0.07142857142857142,1.181818181818182,0.08709733893557423
1967,ferrari,Ferrari,10,0,4,6.875,0.11274509803921569,0.0,0.15714285714285717,2.3,0.08438375350140057
1967,honda,Honda,9,1,2,7.111111111111111,0.09803921568627451,0.15277777777777776,0.0873015873015873,2.2222222222222223,0.11451330532212883
1967,lds,LDS,1,0,0,9.0,0.0,0.0,0.0,0.0,0.0
1967,lola,Lola,1,0,0,17.666666666666668,0.0,0.0,0.0,0.0,0.0
1967,lotus,Lotus,11,8,13,10.140350877192985,0.5196078431372549,1.0,0.4642857142857144,9.636363636363637,0.6739145658263306
1967,matra,Matra,4,0,0,14.0,0.0,0.0,0.0,0.0,0.0
1967,mclaren,McLaren,6,0,0,11.5,0.014705882352941176,0.0,0.0,0.5,0.0058823529411764705
1967,protos,Protos,1,0,0,17.5,0.0,0.0,0.0,0.0,0.0
1968,brabham,Brabham,12,0,2,12.941176470588236,0.10344827586206896,0.0,0.1666666666666666,1.0,0.08304597701149424
1968,brm,BRM,12,0,4,10.545454545454543,0.2413793103448276,0.0,0.3333333333333333,2.333333333333333,0.17988505747126438
1968,cooper,Cooper,12,0,2,11.8,0.1724137931034483,0.0,0.1666666666666666,1.6666666666666667,0.11063218390804597
1968,eagle,Eagle,6,0,0,14.333333333333334,0.0,0.0,0.0,0.0,0.0
1968,ferrari,Ferrari,11,1,5,10.625,0.31896551724137934,0.1818181818181818,0.4545454545454545,3.363636363636364,0.304858934169279
1968,honda,Honda,12,0,2,10.4,0.1206896551724138,0.0,0.1666666666666666,1.1666666666666667,0.08994252873563217
1968,lds,LDS,1,0,0,15.0,0.0,0.0,0.0,0.0,0.0
1968,lola,Lola,1,0,0,10.0,0.0,0.0,0.0,0.0,0.0
1968,lotus,Lotus,12,5,9,9.973684210526317,0.646551724137931,0.8333333333333334,0.75,6.25,0.7377873563218391
1968,matra,Matra,12,6,12,8.509803921568627,0.8620689655172413,1.0,1.0,8.333333333333334,0.9448275862068966
1968,mclaren,McLaren,12,6,12,9.430769230769233,1.0,1.0,1.0,9.666666666666666,1.0
1969,bmw,BMW,1,0,0,24.0,0.0,0.0,0.0,0.0,0.0
1969,brabham,Brabham,11,2,9,8.651162790697674,0.8,0.3333333333333333,0.9,6.181818181818182,0.6616666666666667
1969,brm,BRM,10,0,1,11.961538461538462,0.08235294117647059,0.0,0.11,0.7,0.060441176470588234
1969,cooper,Cooper,1,0,0,7.0,0.0,0.0,0.0,0.0,0.0
1969,eagle,Eagle,1,0,0,20.0,0.0,0.0,0.0,0.0,0.0
1969,ferrari,Ferrari,10,0,1,9.5,0.08235294117647059,0.0,0.11,0.7,0.060441176470588234
1969,lotus,Lotus,11,2,7,10.0,0.6941176470588235,0.3333333333333333,0.7,5.363636363636363,0.5693137254901961
1969,matra,Matra,11,6,10,6.037037037037037,1.0,1.0,1.0,7.727272727272727,1.0
1969,mclaren,McLaren,11,1,5,8.642857142857142,0.5764705882352941,0.16666666666666666,0.4999999999999999,4.454545454545454,0.41392156862745094
1969,tecno,Tecno,1,0,0,16.0,0.0,0.0,0.0,0.0,0.0
1970,bellasi,Bellasi,5,0,0,23.2,0.0,0.0,0.0,0.0,0.0
1970,brabham,Brabham,13,1,5,11.344827586206897,0.4605263157894737,0.16666666666666663,0.5555555555555555,2.6923076923076925,0.3814327485380117
1970,brm,BRM,13,1,2,13.54054054054054,0.32894736842105265,0.16666666666666663,0.22222222222222215,1.9230769230769231,0.24546783625730992
1970,de-tomaso,De Tomaso,11,0,0,16.90909090909091,0.0,0.0,0.0,0.0,0.0
1970,ferrari,Ferrari,13,4,9,8.04,1.0,0.6666666666666667,1.0,5.846153846153846,0.8833333333333333
1970,lotus,Lotus,13,6,7,12.510204081632653,0.9210526315789473,1.0,0.7777777777777778,5.384615384615385,0.9128654970760234
1970,march,March,13,1,8,11.682539682539682,0.7236842105263158,0.16666666666666663,0.888888888888889,4.230769230769231,0.5700292397660819
1970,matra,Matra,13,0,3,9.26923076923077,0.3157894736842105,0.0,0.33333333333333326,1.8461538461538465,0.20964912280701753
1970,mclaren,McLaren,12,0,5,12.731707317073171,0.47368421052631576,0.0,0.6018518518518519,3.0,0.33993664717348926
1970,surtees,Surtees,7,0,0,13.0,0.039473684210526314,0.0,0.0,0.4285714285714285,0.015789473684210527
1970,tyrrell,Tyrrell,3,0,0,15.0,0.0,0.0,0.0,0.0,0.0
1971,bellasi,Bellasi,1,0,0,20.0,0.0,0.0,0.0,0.0,0.0
1971,brabham,Brabham,11,0,1,15.32,0.07954545454545454,0.0,0.0909090909090909,0.6363636363636364,0.05454545454545455
1971,brm,BRM,11,2,4,11.578947368421051,0.4772727272727273,0.2857142857142857,0.3636363636363636,3.8181818181818175,0.38181818181818183
1971,ferrari,Ferrari,11,2,7,13.06896551724138,0.5,0.2857142857142857,0.6363636363636364,4.0,0.4590909090909091
1971,lotus,Lotus,11,0,3,12.48,0.2840909090909091,0.0,0.2727272727272727,2.272727272727273,0.18181818181818182
1971,march,March,11,0,5,14.649122807017545,0.42045454545454547,0.0,0.4545454545454545,3.363636363636364,0.28181818181818186
1971,matra,Matra,10,0,1,10.411764705882351,0.11363636363636363,0.0,0.1,1.0,0.07045454545454546
1971,mclaren,McLaren,11,0,1,14.96551724137931,0.14772727272727273,0.0,0.0909090909090909,1.181818181818182,0.08181818181818182
1971,surtees,Surtees,11,0,0,13.428571428571429,0.10227272727272728,0.0,0.0,0.8181818181818182,0.040909090909090916
1971,tyrrell,Tyrrell,11,7,11,7.913043478260869,1.0,1.0,1.0,8.0,1.0
1972,brabham,Brabham,12,0,0,14.303030303030305,0.10606060606060606,0.0,0.0,0.5833333333333334,0.04242424242424243
1972,brm,BRM,12,1,1,16.94,0.21212121212121213,0.1999999999999999,0.09090909090909088,1.1666666666666667,0.17757575757575755
1972,connew,Connew,2,0,0,24.0,0.0,0.0,0.0,0.0,0.0
1972,eifelland,Eifelland,8,0,0,14.875,0.0,0.0,0.0,0.0,0.0
1972,ferrari,Ferrari,12,1,6,10.5,0.7121212121212122,0.1999999999999999,0.5454545454545455,3.9166666666666665,0.4912121212121212
1972,lotus,Lotus,12,5,8,13.642857142857142,0.9242424242424242,1.0,0.7272727272727273,5.083333333333333,0.9015151515151514
1972,march,March,12,0,1,14.758620689655173,0.22727272727272727,0.0,0.09090909090909088,1.25,0.11363636363636363
1972,matra,Matra,12,0,1,10.416666666666666,0.18181818181818182,0.0,0.09090909090909088,1.0,0.09545454545454546
1972,mclaren,McLaren,12,1,11,6.68,1.0,0.1999999999999999,1.0,5.5,0.72
1972,politoys,Politoys,1,0,0,24.0,0.0,0.0,0.0,0.0,0.0
1972,surtees,Surtees,12,0,1,16.05263157894737,0.2727272727272727,0.0,0.09090909090909088,1.5,0.1318181818181818
1972,tecno,Tecno,8,0,0,24.0,0.0,0.0,0.0,0.0,0.0
1972,tyrrell,Tyrrell,12,4,7,10.0,0.9090909090909091,0.7999999999999999,0.6363636363636365,5.0,0.8027272727272727
1973,brabham,Brabham,15,0,2,12.878048780487806,0.1864406779661017,0.0,0.1333333333333333,1.4666666666666666,0.10790960451977401
1973,brm,BRM,15,0,0,13.688888888888888,0.11016949152542373,0.0,0.0,0.8666666666666667,0.04406779661016949
1973,ensign,Ensign,7,0,0,18.857142857142858,0.0,0.0,0.0,0.0,0.0
1973,ferrari,Ferrari,13,0,0,11.0,0.11864406779661017,0.0,0.0,1.0769230769230769,0.04745762711864407
1973,iso-marlboro,Iso-Marlboro,15,0,0,14.0,0.01694915254237288,0.0,0.0,0.1333333333333333,0.006779661016949153
1973,lotus,Lotus,15,7,15,8.67741935483871,0.9067796610169492,1.0,1.0,7.133333333333334,0.9627118644067797
1973,march,March,15,0,2,14.976190476190476,0.11864406779661017,0.0,0.1333333333333333,0.9333333333333332,0.0807909604519774
1973,mclaren,McLaren,15,3,8,8.942857142857143,0.576271186440678,0.4285714285714286,0.5333333333333333,4.533333333333333,0.5138418079096045
1973,shadow,Shadow,13,0,2,15.692307692307692,0.07627118644067797,0.0,0.1538461538461538,0.6923076923076923,0.06897001303780964
1973,surtees,Surtees,15,0,1,15.085714285714284,0.059322033898305086,0.0,0.0666666666666666,0.4666666666666667,0.040395480225988684
1973,tecno,Tecno,5,0,0,17.6,0.00847457627118644,0.0,0.0,0.2,0.0033898305084745766
1973,tyrrell,Tyrrell,15,5,15,7.787878787878788,1.0,0.7142857142857142,1.0,7.866666666666666,0.8999999999999999
1974,amon,Amon,4,0,0,28.0,0.0,0.0,0.0,0.0,0.0
1974,brabham,Brabham,15,3,5,15.163636363636364,0.5111111111111111,0.7500000000000002,0.41666666666666663,3.066666666666667,0.5711111111111111
1974,brm,BRM,15,0,1,16.825,0.1111111111111111,0.0,0.08333333333333325,0.6666666666666666,0.06527777777777775
1974,ensign,Ensign,12,0,0,23.58333333333333,0.0,0.0,0.0,0.0,0.0
1974,ferrari,Ferrari,15,3,12,8.933333333333334,1.0,0.7500000000000002,1.0,6.0,0.9125000000000001
1974,hesketh,Hesketh,13,0,3,15.714285714285714,0.16666666666666666,0.0,0.2884615384615384,1.1538461538461535,0.13878205128205126
1974,iso-marlboro,Iso-Marlboro,15,0,0,19.678571428571427,0.044444444444444446,0.0,0.0,0.2666666666666666,0.017777777777777778
1974,lola,Lola,15,0,0,14.7,0.011111111111111112,0.0,0.0,0.0666666666666666,0.0044444444444444444
1974,lotus,Lotus,15,3,6,12.909090909090908,0.5222222222222223,0.7500000000000002,0.5,3.1333333333333333,0.596388888888889
1974,lyncar,Lyncar,1,0,0,31.0,0.0,0.0,0.0,0.0,0.0
1974,maki,Maki,2,0,0,32.0,0.0,0.0,0.0,0.0,0.0
1974,march,March,15,0,0,17.242424242424242,0.06666666666666667,0.0,0.0,0.4,0.02666666666666667
1974,mclaren,McLaren,15,4,10,9.326086956521738,0.9666666666666667,1.0,0.8333333333333333,5.8,0.9450000000000001
1974,parnelli,Parnelli,2,0,0,17.0,0.0,0.0,0.0,0.0,0.0
1974,penske,Penske,2,0,0,16.0,0.0,0.0,0.0,0.0,0.0
1974,shadow,Shadow,14,0,1,15.607142857142858,0.07777777777777778,0.0,0.08928571428571425,0.5,0.05343253968253968
1974,surtees,Surtees,15,0,0,21.444444444444443,0.03333333333333333,0.0,0.0,0.2,0.013333333333333334
1974,token,Token,4,0,0,18.25,0.0,0.0,0.0,0.0,0.0
1974,trojan,Trojan,8,0,0,18.875,0.0,0.0,0.0,0.0,0.0
1974,tyrrell,Tyrrell,15,2,7,9.516129032258064,0.6555555555555556,0.5,0.5833333333333333,3.933333333333333,0.5830555555555555
1975,brabham,Brabham,14,2,9,9.892857142857142,0.6815642458100558,0.33333333333333326,0.8181818181818182,4.357142857142857,0.5938378195361436
1975,brm,BRM,11,0,0,18.545454545454547,0.0,0.0,0.0,0.0,0.0
1975,ensign,Ensign,9,0,0,16.181818181818183,0.0111731843575419,0.0,0.0,0.1111111111111111,0.00446927374301676
1975,ferrari,Ferrari,14,6,11,7.142857142857143,1.0,1.0,1.0,6.392857142857143,1.0
1975,fittipaldi,Fittipaldi,14,0,0,18.285714285714285,0.0,0.0,0.0,0.0,0.0
1975,frank-williams-racing-cars,Frank Williams Racing Cars,14,0,1,18.11111111111111,0.0670391061452514,0.0,0.09090909090909087,0.4285714285714285,0.04954291518537328
1975,hesketh,Hesketh,14,1,4,11.73076923076923,0.3687150837988827,0.16666666666666663,0.36363636363636365,2.357142857142857,0.2967284577619773
1975,hill,Hill,11,0,0,14.2,0.0335195530726257,0.0,0.0,0.2727272727272727,0.013407821229050279
1975,lola,Lola,3,0,0,14.0,0.0,0.0,0.0,0.0,0.0
1975,lotus,Lotus,14,0,1,14.161290322580646,0.1005586592178771,0.0,0.09090909090909087,0.6428571428571429,0.06295073641442356
1975,lyncar,Lyncar,1,0,0,17.0,0.0,0.0,0.0,0.0,0.0
1975,maki,Maki,5,0,0,27.4,0.0,0.0,0.0,0.0,0.0
1975,march,March,14,1,1,16.696969696969695,0.1005586592178771,0.16666666666666663,0.09090909090909087,0.6428571428571429,0.12128406974775688
1975,mclaren,McLaren,14,3,10,10.137931034482758,0.7262569832402235,0.4999999999999999,0.9090909090909092,4.642857142857143,0.6927755205688166
1975,parnelli,Parnelli,12,0,0,14.333333333333334,0.055865921787709494,0.0,0.0,0.4166666666666667,0.0223463687150838
1975,penske,Penske,10,0,0,12.1,0.0223463687150838,0.0,0.0,0.2,0.00893854748603352
1975,shadow,Shadow,14,0,1,14.428571428571429,0.10614525139664804,0.0,0.09090909090909087,0.6785714285714286,0.06518537328593194
1975,surtees,Surtees,11,0,0,14.833333333333334,0.0,0.0,0.0,0.0,0.0
1975,tyrrell,Tyrrell,14,1,4,10.483870967741936,0.3575418994413408,0.16666666666666663,0.36363636363636365,2.2857142857142856,0.29225918401896056
1976,boro,Boro,6,0,0,18.166666666666668,0.0,0.0,0.0,0.0,0.0
1976,brabham,Brabham,16,0,0,17.5531914893617,0.1111111111111111,0.0,0.0,0.6875,0.044444444444444446
1976,brm,BRM,1,0,0,22.0,0.0,0.0,0.0,0.0,0.0
1976,ensign,Ensign,14,0,0,14.642857142857142,0.020202020202020204,0.0,0.0,0.1428571428571428,0.008080808080808083
1976,ferrari,Ferrari,15,6,13,8.233333333333333,1.0,1.0,1.0,6.6,1.0
1976,fittipaldi,Fittipaldi,16,0,0,17.6,0.030303030303030304,0.0,0.0,0.1875,0.012121212121212123
1976,hesketh,Hesketh,15,0,0,18.73913043478261,0.0,0.0,0.0,0.0,0.0
1976,kojima,Kojima,1,0,0,11.0,0.0,0.0,0.0,0.0,0.0
1976,ligier,Ligier,16,0,3,12.5,0.20202020202020202,0.0,0.21634615384615383,1.25,0.13489461926961926
1976,lotus,Lotus,16,1,5,14.516129032258064,0.32323232323232326,0.15625,0.3605769230769231,2.0,0.2741246600621601
1976,maki,Maki,1,0,0,27.0,0.0,0.0,0.0,0.0,0.0
1976,march,March,16,1,1,15.981818181818182,0.1919191919191919,0.15625,0.07211538461538461,1.1875,0.1494840229215229
1976,mclaren,McLaren,16,6,10,9.03125,0.8888888888888888,0.9375,0.7211538461538461,5.5,0.8639690170940171
1976,parnelli,Parnelli,2,0,0,10.5,0.010101010101010102,0.0,0.0,0.5,0.004040404040404041
1976,penske,Penske,16,1,3,11.176470588235292,0.20202020202020202,0.15625,0.21634615384615383,1.25,0.18958211926961926
1976,shadow,Shadow,16,0,1,11.666666666666666,0.10101010101010101,0.0,0.07211538461538461,0.625,0.05843288655788656
1976,surtees,Surtees,15,0,0,15.18421052631579,0.0707070707070707,0.0,0.0,0.4666666666666667,0.028282828282828285
1976,tyrrell,Tyrrell,16,1,12,11.195121951219512,0.8888888888888888,0.15625,0.8653846153846153,5.5,0.6265892094017094
1976,wolf-williams,Wolf-Williams,16,0,0,18.464285714285715,0.0,0.0,0.0,0.0,0.0
1977,apollon,Apollon,1,0,0,33.0,0.0,0.0,0.0,0.0,0.0
1977,boro,Boro,2,0,0,27.0,0.0,0.0,0.0,0.0,0.0
1977,brabham,Brabham,17,0,4,13.314285714285717,0.23684210526315788,0.0,0.25,1.588235294117647,0.15723684210526317
1977,brm,BRM,10,0,0,28.5,0.0,0.0,0.0,0.0,0.0
1977,ensign,Ensign,17,0,0,15.576923076923077,0.08771929824561403,0.0,0.0,0.5882352941176471,0.03508771929824561
1977,ferrari,Ferrari,17,4,16,7.558823529411764,1.0,0.8,1.0,6.705882352941177,0.93
1977,fittipaldi,Fittipaldi,16,0,0,13.833333333333334,0.09649122807017543,0.0,0.0,0.6875,0.03859649122807018
1977,hesketh,Hesketh,12,0,0,20.035714285714285,0.0,0.0,0.0,0.0,0.0
1977,kojima,Kojima,1,0,0,16.5,0.0,0.0,0.0,0.0,0.0
1977,lec,LEC,5,0,0,21.8,0.0,0.0,0.0,0.0,0.0
1977,ligier,Ligier,17,1,2,11.444444444444445,0.15789473684210525,0.2,0.125,1.0588235294117647,0.1644078947368421
1977,lotus,Lotus,17,5,7,11.794117647058824,0.5877192982456141,1.0,0.43750000000000006,3.941176470588236,0.6944627192982457
1977,march,March,17,0,0,20.044117647058822,0.0,0.0,0.0,0.0,0.0
1977,mcguire,McGuire,1,0,0,35.0,0.0,0.0,0.0,0.0,0.0
1977,mclaren,McLaren,17,3,7,13.37735849056604,0.5701754385964912,0.6000000000000001,0.43750000000000006,3.823529411764706,0.5474451754385965
1977,penske,Penske,13,0,0,16.470588235294116,0.008771929824561403,0.0,0.0,0.0769230769230769,0.0035087719298245615
1977,renault,Renault,5,0,0,20.2,0.0,0.0,0.0,0.0,0.0
1977,shadow,Shadow,17,1,2,13.029411764705882,0.21052631578947367,0.2,0.125,1.411764705882353,0.18546052631578946
1977,surtees,Surtees,17,0,0,15.666666666666666,0.05263157894736842,0.0,0.0,0.3529411764705882,0.021052631578947368
1977,tyrrell,Tyrrell,17,0,4,13.114285714285714,0.23684210526315788,0.0,0.25,1.588235294117647,0.15723684210526317
1977,wolf,Wolf,17,3,9,9.058823529411764,0.4824561403508772,0.6000000000000001,0.5625000000000001,3.235294117647059,0.543607456140351
1978,arrows,Arrows,15,0,1,16.392857142857142,0.09482758620689655,0.0,0.07619047619047611,0.7333333333333333,0.05697865353037765
1978,ats-wheels,ATS,16,0,0,19.15625,0.0,0.0,0.0,0.0,0.0
1978,brabham,Brabham,16,2,10,11.181818181818182,0.5948275862068966,0.25,0.7142857142857143,4.3125,0.5040024630541873
1978,ensign,Ensign,16,0,0,20.32,0.008620689655172414,0.0,0.0,0.0625,0.0034482758620689655
1978,ferrari,Ferrari,16,5,9,9.75,0.5603448275862069,0.625,0.6428571428571429,4.0625,0.6036022167487685
1978,fittipaldi,Fittipaldi,16,0,1,11.4375,0.14655172413793102,0.0,0.07142857142857142,1.0625,0.07647783251231527
1978,hesketh,Hesketh,6,0,0,27.0,0.0,0.0,0.0,0.0,0.0
1978,ligier,Ligier,16,0,2,8.1875,0.16379310344827586,0.0,0.14285714285714285,1.1875,0.10123152709359606
1978,lotus,Lotus,16,8,14,12.625,1.0,1.0,1.0,7.25,1.0
1978,march,March,1,0,0,32.0,0.0,0.0,0.0,0.0,0.0
1978,martini,Martini,7,0,0,18.571428571428573,0.0,0.0,0.0,0.0,0.0
1978,mclaren,McLaren,16,0,1,15.0,0.13793103448275862,0.0,0.07142857142857142,1.0,0.0730295566502463
1978,merzario,Merzario,16,0,0,23.41176470588235,0.0,0.0,0.0,0.0,0.0
1978,renault,Renault,14,0,0,15.642857142857142,0.02586206896551724,0.0,0.0,0.2142857142857142,0.010344827586206896
1978,shadow,Shadow,16,0,0,18.11764705882353,0.05172413793103448,0.0,0.0,0.375,0.020689655172413793
1978,surtees,Surtees,16,0,0,19.96875,0.008620689655172414,0.0,0.0,0.0625,0.0034482758620689655
1978,theodore,Theodore,7,0,0,26.142857142857142,0.0,0.0,0.0,0.0,0.0
1978,tyrrell,Tyrrell,16,1,5,12.46875,0.35344827586206895,0.125,0.35714285714285715,2.5625,0.2744150246305419
1978,williams,Williams,16,0,1,12.25,0.09482758620689655,0.0,0.07142857142857142,0.6875,0.055788177339901476
1978,wolf,Wolf,16,0,4,12.454545454545457,0.20689655172413793,0.0,0.2857142857142857,1.5,0.1541871921182266
1979,alfa-romeo,Alfa Romeo,5,0,0,18.285714285714285,0.0,0.0,0.0,0.0,0.0
1979,arrows,Arrows,15,0,0,14.233333333333333,0.04424778761061947,0.0,0.0,0.3333333333333333,0.017699115044247787
1979,ats-wheels,ATS,15,0,0,17.6,0.017699115044247787,0.0,0.0,0.1333333333333333,0.007079646017699115
1979,brabham,Brabham,15,0,0,15.233333333333333,0.061946902654867256,0.0,0.0,0.4666666666666667,0.024778761061946902
1979,ensign,Ensign,15,0,0,20.133333333333333,0.0,0.0,0.0,0.0,0.0
1979,ferrari,Ferrari,15,6,13,5.2,1.0,1.0,1.0,7.533333333333333,1.0
1979,fittipaldi,Fittipaldi,15,0,0,15.705882352941176,0.008849557522123894,0.0,0.0,0.0666666666666666,0.0035398230088495575
1979,kauhsen,Kauhsen,2,0,0,27.5,0.0,0.0,0.0,0.0,0.0
1979,ligier,Ligier,15,3,8,11.433333333333334,0.5398230088495575,0.5,0.6153846153846153,4.066666666666666,0.5447753573859768
1979,lotus,Lotus,15,0,5,13.341463414634148,0.34513274336283184,0.0,0.3846153846153846,2.6,0.2342069434989789
1979,mclaren,McLaren,15,0,1,13.266666666666667,0.13274336283185842,0.0,0.07692307692307684,1.0,0.07232811436351258
1979,merzario,Merzario,15,0,0,25.866666666666667,0.0,0.0,0.0,0.0,0.0
1979,rebaque,Rebaque,3,0,0,24.0,0.0,0.0,0.0,0.0,0.0
1979,renault,Renault,15,1,4,15.6,0.23008849557522124,0.1666666666666665,0.3076923076923076,1.7333333333333334,0.22729180848649866
1979,shadow,Shadow,15,0,0,15.233333333333333,0.02654867256637168,0.0,0.0,0.2,0.010619469026548672
1979,tyrrell,Tyrrell,15,0,4,10.65625,0.24778761061946902,0.0,0.3076923076923076,1.8666666666666667,0.1760381211708645
1979,williams,Williams,15,5,10,9.433333333333334,0.6637168141592921,0.8333333333333333,0.7692307692307692,5.0,0.7494610846380758
1979,wolf,Wolf,15,0,0,16.533333333333335,0.0,0.0,0.0,0.0,0.0
1980,alfa-romeo,Alfa Romeo,14,0,0,16.5,0.03333333333333333,0.0,0.0,0.2857142857142857,0.013333333333333334
1980,arrows,Arrows,14,0,1,14.275862068965518,0.09166666666666666,0.0,0.055555555555555525,0.7857142857142857,0.05055555555555555
1980,ats-wheels,ATS,14,0,0,17.38888888888889,0.0,0.0,0.0,0.0,0.0
1980,brabham,Brabham,14,3,6,11.535714285714286,0.4583333333333333,0.4999999999999999,0.33333333333333326,3.928571428571429,0.44166666666666665
1980,ensign,Ensign,14,0,0,19.875,0.0,0.0,0.0,0.0,0.0
1980,ferrari,Ferrari,14,0,0,12.25,0.06666666666666667,0.0,0.0,0.5714285714285714,0.02666666666666667
1980,fittipaldi,Fittipaldi,14,0,2,14.642857142857142,0.09166666666666666,0.0,0.11111111111111105,0.7857142857142857,0.06444444444444443
1980,ligier,Ligier,14,2,10,9.285714285714286,0.55,0.33333333333333326,0.5555555555555556,4.714285714285714,0.47555555555555556
1980,lotus,Lotus,14,0,1,15.03225806451613,0.11666666666666667,0.0,0.055555555555555525,1.0,0.06055555555555555
1980,mclaren,McLaren,14,0,0,13.571428571428571,0.09166666666666666,0.0,0.0,0.7857142857142857,0.03666666666666667
1980,osella,Osella,14,0,0,20.571428571428573,0.0,0.0,0.0,0.0,0.0
1980,renault,Renault,14,3,4,12.703703703703704,0.31666666666666665,0.4999999999999999,0.22222222222222218,2.7142857142857144,0.3572222222222222
1980,shadow,Shadow,7,0,0,24.928571428571427,0.0,0.0,0.0,0.0,0.0
1980,tyrrell,Tyrrell,14,0,0,14.1,0.1,0.0,0.0,0.8571428571428571,0.04000000000000001
1980,williams,Williams,14,6,18,9.894736842105264,1.0,1.0,1.0,8.571428571428571,1.0
1981,alfa-romeo,Alfa Romeo,15,0,1,12.066666666666666,0.10526315789473684,0.0,0.07692307692307684,0.6666666666666666,0.06133603238866395
1981,arrows,Arrows,15,0,2,17.666666666666668,0.10526315789473684,0.0,0.1538461538461538,0.6666666666666666,0.08056680161943319
1981,ats-wheels,ATS,15,0,0,19.4375,0.010526315789473684,0.0,0.0,0.0666666666666666,0.004210526315789474
1981,brabham,Brabham,15,3,7,10.4,0.6421052631578947,0.7500000000000002,0.5384615384615384,4.066666666666666,0.6539574898785425
1981,ensign,Ensign,15,0,0,15.3125,0.05263157894736842,0.0,0.0,0.3333333333333333,0.021052631578947368
1981,ferrari,Ferrari,15,2,3,13.433333333333334,0.35789473684210527,0.5,0.23076923076923078,2.2666666666666666,0.3758502024291498
1981,fittipaldi,Fittipaldi,14,0,0,20.928571428571427,0.0,0.0,0.0,0.0,0.0
1981,ligier,Ligier,15,2,7,14.129032258064516,0.4631578947368421,0.5,0.5384615384615384,2.933333333333333,0.4948785425101215
1981,lotus,Lotus,14,0,1,12.464285714285714,0.23157894736842105,0.0,0.08241758241758237,1.5714285714285714,0.11323597455176401
1981,march,March,15,0,0,21.857142857142858,0.0,0.0,0.0,0.0,0.0
1981,mclaren,McLaren,15,1,4,12.3,0.29473684210526313,0.24999999999999978,0.3076923076923076,1.8666666666666667,0.28231781376518206
1981,osella,Osella,15,0,0,22.24137931034483,0.0,0.0,0.0,0.0,0.0
1981,renault,Renault,15,3,7,12.6,0.5684210526315789,0.7500000000000002,0.5384615384615384,3.6,0.6244838056680162
1981,theodore,Theodore,15,0,0,14.133333333333333,0.010526315789473684,0.0,0.0,0.0666666666666666,0.004210526315789474
1981,toleman,Toleman,12,0,0,27.0,0.0,0.0,0.0,0.0,0.0
1981,tyrrell,Tyrrell,15,0,0,14.966666666666669,0.10526315789473684,0.0,0.0,0.6666666666666666,0.042105263157894736
1981,williams,Williams,15,4,13,7.433333333333334,1.0,1.0,1.0,6.333333333333333,1.0
1982,alfa-romeo,Alfa Romeo,16,0,1,14.53125,0.08974358974358974,0.0,0.09090909090909091,0.4375,0.05862470862470863
1982,arrows,Arrows,15,0,0,14.833333333333334,0.0641025641025641,0.0,0.0,0.3333333333333333,0.02564102564102564
1982,ats-wheels,ATS,16,0,0,18.34375,0.05128205128205128,0.0,0.0,0.25,0.020512820512820513
1982,brabham,Brabham,15,4,9,14.5,1.0,1.0,0.8727272727272727,5.2,0.9681818181818181
1982,ensign,Ensign,14,0,0,21.928571428571427,0.0,0.0,0.0,0.0,0.0
