year,constructorId,name,races,wins,podiums,avg_finish,total_points,win_rate,podium_rate,avg_points,TDI
1963,alfa-special,Alfa Special,1,0,0,15.0,0.0,0.0,0.0,0.0,0.006666666666666667
1963,ats,ATS,5,0,0,16.0,0.0,0.0,0.0,0.0,0.00625
1963,brabham,Brabham,10,0,4,9.35,33.0,0.0,0.4,3.3,0.1329924844630727
1963,brm,BRM,10,2,10,7.6,65.0,0.2,1.0,6.5,0.387076813655761
1963,brp,BRP,5,0,0,10.8,6.0,0.0,0.0,1.2,0.017367367367367367
1963,cooper,Cooper,10,0,4,11.0,32.0,0.0,0.4,3.2,0.13071253071253072
1963,de-tomaso,De Tomaso,1,0,0,28.0,0.0,0.0,0.0,0.0,0.0035714285714285713
1963,ferrari,Ferrari,10,1,3,11.631578947368421,27.0,0.1,0.3,2.7,0.14184052831111654
1963,gilby,Gilby,3,0,0,21.333333333333332,0.0,0.0,0.0,0.0,0.004687500000000001
1963,lds,LDS,1,0,0,15.5,0.0,0.0,0.0,0.0,0.0064516129032258064
1963,lola,Lola,9,0,0,13.533333333333333,0.0,0.0,0.0,0.0,0.007389162561576356
1963,lotus,Lotus,10,12,16,12.063063063063064,137.0,1.2,1.6,13.7,0.9808573360515108
1963,porsche,Porsche,8,0,0,11.0,5.0,0.0,0.0,0.625,0.013313882063882065
1963,scirocco,Scirocco,5,0,0,17.285714285714285,0.0,0.0,0.0,0.0,0.005785123966942149
1963,stebro,Stebro,1,0,0,7.0,0.0,0.0,0.0,0.0,0.014285714285714285
1964,brabham,Brabham,10,3,9,12.0375,64.0,0.3,0.9,6.4,0.3965506160365973
1964,brm,BRM,10,2,7,9.35135135135135,70.0,0.2,0.7,7.0,0.31299093891579444
1964,brp,BRP,8,0,0,12.714285714285714,5.0,0.0,0.0,0.625,0.012088141512298816
1964,cooper,Cooper,10,0,2,12.125,16.0,0.0,0.2,1.6,0.06905823349122318
1964,derrington-francis,Derrington-Francis,1,0,0,16.0,0.0,0.0,0.0,0.0,0.00625
1964,ferrari,Ferrari,10,3,10,7.5,64.0,0.3,1.0,6.4,0.42657657657657655
1964,honda,Honda,3,0,0,15.333333333333334,0.0,0.0,0.0,0.0,0.006521739130434783
